,EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryGroup,StayGroup,ExperienceGroup,SalaryHike
1235,1236,38,0.0,2,688,1,23,4,1,4,1,82,3,2,0,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,804.3000000000001
1236,1237,55,1.0,2,685,2,26,5,2,3,1,60,2,5,3,4,1,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13,Retirement Age,High Salary,Long Stay,Senior Employee,4113.0599999999995
1237,1238,54,0.0,2,1082,2,2,4,1,3,0,41,2,3,7,3,1,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,1175.46
1238,1239,37,0.0,2,1305,1,10,4,1,3,1,49,3,2,4,2,2,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1,Middle Age,Low Salary,Short Stay,Senior Employee,503.64
1239,1240,20,0.0,2,805,1,3,3,1,1,1,87,2,1,2,3,2,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,Young Age,Low Salary,Short Stay,Junior Employee,363.96
1240,1241,40,0.0,1,720,1,16,4,3,1,1,51,2,2,2,3,2,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,713.1600000000001
1241,1242,51,0.0,1,237,2,9,3,1,4,1,83,3,5,3,2,0,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,Pre-retirement Age,High Salary,Long Stay,Senior Employee,4763.28
1242,1243,34,1.0,1,658,1,7,3,1,1,1,66,1,2,2,3,2,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,Early worker age,Low Salary,Medium Stay,Senior Employee,1457.76
1243,1244,34,0.0,2,401,1,1,3,1,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,559.98
1244,1245,42,0.0,2,319,1,24,3,3,4,1,56,3,3,4,1,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8,Middle Age,Low Salary,Medium Stay,Senior Employee,1555.26
1245,1246,35,0.0,0,1180,1,2,2,3,2,1,90,3,2,4,4,0,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,Middle Age,Low Salary,Medium Stay,Senior Employee,806.6800000000001
1246,1247,29,1.0,2,428,2,9,3,2,2,0,52,1,1,8,2,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,358.8
1247,1248,29,0.0,2,590,1,4,3,5,4,0,91,2,1,6,1,0,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,274.17
1248,1249,30,0.0,0,990,1,7,3,5,3,1,64,3,1,6,3,0,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,165.62
1249,1250,43,1.0,1,807,1,17,3,5,3,1,38,2,1,6,3,1,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,389.92
1250,1251,50,0.0,2,1452,1,11,3,1,3,0,53,3,5,3,2,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2988.9
1251,1252,29,1.0,1,461,1,1,3,1,4,1,70,4,2,0,3,2,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,755.28
1252,1253,31,0.0,2,1082,1,1,4,3,3,1,87,3,1,6,2,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,425.17
1253,1254,38,1.0,0,1336,0,2,3,0,1,1,100,3,1,1,2,0,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,Middle Age,Low Salary,Long Stay,Senior Employee,336.96000000000004
1254,1255,41,0.0,1,1200,1,22,3,1,4,0,75,3,2,6,4,0,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,Middle Age,Low Salary,Medium Stay,Senior Employee,765.3800000000001
1255,1256,36,1.0,2,559,1,12,4,1,3,0,76,3,2,4,3,1,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1,Middle Age,Low Salary,Short Stay,Senior Employee,559.56
1256,1257,41,0.0,1,857,1,10,3,1,4,1,91,2,4,3,1,0,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,Middle Age,High Salary,Medium Stay,Senior Employee,2233.53
1257,1258,52,0.0,2,1053,1,1,2,1,4,1,70,3,4,3,4,1,17099,13829,2,0,15,3,2,1,26,2,2,9,8,7,8,Pre-retirement Age,High Salary,Medium Stay,Senior Employee,2564.85
1258,1259,40,0.0,2,523,1,2,3,1,3,1,98,3,2,6,4,2,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,Middle Age,Low Salary,Medium Stay,Senior Employee,605.9300000000001
1259,1260,49,0.0,1,636,1,10,4,1,3,0,35,3,5,5,1,2,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2053.15
1260,1261,27,0.0,2,205,2,10,3,2,4,0,98,2,2,7,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,Early worker age,Low Salary,Medium Stay,Senior Employee,634.59
1261,1262,38,0.0,2,371,1,2,3,1,4,1,45,3,1,6,4,2,3944,4306,5,1,11,3,3,0,6,3,3,3,2,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,433.84
1262,1263,51,0.0,1,541,2,2,3,2,2,1,52,3,3,7,2,1,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,1165.56
1263,1264,40,0.0,2,896,1,2,3,3,3,1,68,3,1,6,3,0,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,328.3
1264,1265,29,0.0,2,1401,1,6,1,3,2,0,54,3,1,2,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,Early worker age,Low Salary,Medium Stay,Senior Employee,407.03000000000003
1265,1266,40,0.0,2,658,2,10,4,2,1,1,67,2,3,7,2,0,9705,20652,2,0,12,3,2,1,11,2,2,1,0,0,0,Middle Age,Medium Salary,Short Stay,Senior Employee,1164.6
1266,1267,51,1.0,2,942,1,3,3,5,1,0,53,3,3,3,3,1,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,1442.76
1267,1268,34,1.0,1,653,1,10,4,5,4,1,92,2,2,0,3,1,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7,Early worker age,Low Salary,Medium Stay,Senior Employee,708.82
1268,1269,30,0.0,2,317,1,2,3,1,3,0,43,1,2,4,4,2,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,1218.2
1269,1270,49,1.0,1,1023,2,2,3,3,4,1,63,2,2,7,2,1,5390,13243,2,0,14,3,4,0,17,3,2,9,6,0,8,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,754.6
1270,1271,29,0.0,2,232,1,19,3,5,4,1,34,3,2,4,4,0,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,511.44
1271,1272,35,0.0,2,662,2,1,5,2,3,1,94,3,3,7,2,1,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,Middle Age,Low Salary,Medium Stay,Senior Employee,948.35
1272,1273,45,0.0,2,1234,2,11,2,1,4,0,90,3,4,3,4,1,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1,Pre-retirement Age,High Salary,Medium Stay,Senior Employee,2294.5
1273,1274,50,1.0,1,333,1,22,5,3,3,1,88,1,4,5,4,2,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,1873.43
1274,1275,43,0.0,1,1082,1,27,3,1,3,0,83,3,3,4,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,Middle Age,Medium Salary,Medium Stay,Senior Employee,1190.2
1275,1276,32,1.0,2,267,1,29,4,1,3,0,49,2,1,2,2,2,2837,15919,1,0,13,3,3,0,6,3,3,6,2,4,1,Early worker age,Low Salary,Medium Stay,Senior Employee,368.81
1276,1277,47,0.0,2,359,1,2,4,3,1,0,82,3,4,5,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,Pre-retirement Age,High Salary,Long Stay,Senior Employee,3262.11
1277,1278,51,0.0,2,1405,1,11,2,5,4,0,82,2,4,4,2,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,2102.7200000000003
1278,1279,46,0.0,2,566,1,7,2,3,4,1,75,3,3,4,3,0,10845,24208,6,0,13,3,2,1,13,3,3,8,7,0,7,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,1409.8500000000001
1279,1280,44,1.0,2,1376,0,1,2,3,2,1,91,2,3,1,1,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,Middle Age,Medium Salary,Long Stay,Senior Employee,1467.4800000000002
1280,1281,29,0.0,2,694,1,1,3,1,4,0,87,2,4,5,4,0,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,Early worker age,High Salary,Medium Stay,Senior Employee,2257.36
1281,1282,46,0.0,2,526,2,1,2,2,2,0,92,3,3,7,1,0,10453,2137,1,0,25,4,3,3,24,2,3,24,13,15,7,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,2613.25
1282,1283,48,1.0,1,365,1,4,5,3,3,1,89,2,4,3,4,1,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,Pre-retirement Age,High Salary,Short Stay,Senior Employee,3800.5
1283,1284,40,1.0,0,1142,1,8,2,1,4,1,72,3,2,0,4,0,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,732.42
1284,1285,29,1.0,2,341,2,1,3,3,2,0,48,2,1,8,3,0,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,532.0
1285,1286,40,0.0,2,759,2,2,2,2,4,0,46,3,2,7,2,0,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3,Middle Age,Low Salary,Short Stay,Senior Employee,685.8
1286,1287,30,1.0,1,334,2,26,4,2,3,0,52,2,2,7,1,2,6696,22967,5,0,15,3,3,0,9,5,2,6,3,0,1,Early worker age,Low Salary,Medium Stay,Senior Employee,1004.4
1287,1288,42,0.0,2,932,1,1,2,1,4,0,43,2,2,4,4,1,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,Middle Age,Low Salary,Short Stay,Senior Employee,788.0600000000001
1288,1289,41,0.0,0,509,1,2,4,4,1,0,62,2,2,0,3,2,6811,2112,2,1,17,3,1,0,10,3,3,8,7,0,7,Middle Age,Low Salary,Medium Stay,Senior Employee,1157.8700000000001
1289,1290,42,1.0,0,335,1,23,2,1,4,1,37,2,2,6,3,2,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,Middle Age,Low Salary,Long Stay,Senior Employee,519.84
1290,1291,42,0.0,0,495,1,2,1,1,3,1,37,3,4,3,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,Middle Age,High Salary,Long Stay,Senior Employee,2321.9300000000003
1291,1292,25,0.0,2,622,2,13,1,3,2,1,40,3,1,8,3,1,2096,26376,1,0,11,3,3,0,7,1,3,7,4,0,6,Early worker age,Low Salary,Medium Stay,Senior Employee,230.56
1292,1293,32,1.0,1,585,1,10,3,1,1,1,56,3,1,6,3,1,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,Early worker age,Low Salary,Short Stay,Senior Employee,446.29
1293,1294,43,1.0,1,1422,2,2,4,1,1,1,92,3,2,7,4,1,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,Middle Age,Low Salary,Medium Stay,Senior Employee,1135.0
1294,1295,26,0.0,2,482,1,1,2,1,2,0,90,2,1,6,3,1,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,381.29
1295,1296,38,0.0,2,903,1,2,3,3,3,1,81,3,2,4,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4,Middle Age,Low Salary,Short Stay,Senior Employee,534.05
1296,1297,31,1.0,2,1365,2,13,4,3,2,1,46,3,2,7,1,0,4233,11512,2,0,17,3,3,0,9,2,1,3,1,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,719.61
1297,1298,27,1.0,2,155,1,4,3,1,2,1,87,4,2,4,2,1,6142,5174,1,1,20,4,2,1,6,0,3,6,2,0,3,Early worker age,Low Salary,Medium Stay,Senior Employee,1228.4
1298,1299,41,0.0,2,483,1,6,3,3,4,1,95,2,2,4,2,2,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,904.8
1299,1300,36,0.0,2,429,1,2,4,1,3,0,53,3,2,4,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,Middle Age,Low Salary,Long Stay,Senior Employee,595.1
1300,1301,38,0.0,1,471,1,12,3,1,1,1,45,2,2,0,1,0,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,943.1999999999999
1301,1302,35,0.0,2,1258,1,1,4,1,4,0,40,4,1,6,3,2,2506,13301,3,0,13,3,3,0,7,0,3,2,2,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,325.78000000000003
1302,1303,45,0.0,0,1050,2,9,4,1,2,0,65,2,2,7,3,1,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,Pre-retirement Age,Low Salary,Long Stay,Senior Employee,727.09
1303,1304,47,0.0,1,217,2,3,3,3,4,0,49,3,4,7,3,0,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,1652.3999999999999
1304,1305,56,0.0,2,718,1,4,4,5,4,0,92,3,5,3,1,0,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,Retirement Age,High Salary,Short Stay,Senior Employee,2592.59
1305,1306,32,0.0,2,234,2,1,4,3,2,1,68,2,1,8,2,1,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,317.66
1306,1307,59,0.0,0,1420,0,2,4,0,3,0,32,2,5,3,4,1,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,Retirement Age,High Salary,Short Stay,Senior Employee,3957.24
1307,1308,28,1.0,2,654,1,1,2,1,1,0,67,1,1,6,2,2,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7,Early worker age,Low Salary,Medium Stay,Senior Employee,288.08
1308,1309,50,1.0,1,959,2,1,4,4,4,1,81,3,2,7,3,2,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,Pre-retirement Age,Low Salary,Short Stay,Mid-level Employee,661.9200000000001
1309,1310,30,0.0,2,946,1,2,3,3,3,0,52,2,2,4,4,2,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,Early worker age,Low Salary,Short Stay,Senior Employee,1650.48
1310,1311,30,0.0,2,125,1,9,2,3,4,1,83,2,1,2,3,2,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8,Early worker age,Low Salary,Medium Stay,Senior Employee,286.78000000000003
1311,1312,30,0.0,2,945,2,9,3,3,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,140.53
1312,1313,21,0.0,0,895,2,9,2,3,1,1,39,3,1,8,4,2,2610,2851,1,0,24,4,3,0,3,3,2,3,2,2,2,Young Age,Low Salary,Short Stay,Junior Employee,626.4
1313,1314,35,1.0,2,622,1,14,4,4,3,1,39,2,1,2,2,0,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,Middle Age,Low Salary,Short Stay,Mid-level Employee,898.3199999999999
1314,1315,40,0.0,2,1171,1,10,4,1,4,0,46,4,1,2,3,1,2213,22495,3,1,13,3,3,1,10,3,3,7,7,1,7,Middle Age,Low Salary,Medium Stay,Senior Employee,287.69
1315,1316,31,1.0,2,196,2,29,4,2,1,0,91,2,2,7,4,1,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,Early worker age,Low Salary,Long Stay,Senior Employee,765.5200000000001
1316,1317,56,0.0,2,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,Retirement Age,Medium Salary,Medium Stay,Senior Employee,1221.33
1317,1318,44,1.0,1,429,1,1,2,3,3,1,99,3,1,6,2,0,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,Middle Age,Low Salary,Short Stay,Senior Employee,281.03999999999996
1318,1319,46,0.0,2,1450,1,15,2,1,4,1,52,3,5,5,2,1,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2098.91
1319,1320,40,0.0,2,905,1,19,2,3,3,1,99,3,2,2,4,1,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,Middle Age,Low Salary,Medium Stay,Senior Employee,411.15
1320,1321,46,0.0,2,945,0,5,2,3,2,1,80,3,2,1,2,0,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,1104.6200000000001
1321,1322,35,0.0,2,776,2,1,4,2,3,1,32,2,2,7,1,2,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,Middle Age,Low Salary,Long Stay,Senior Employee,603.6800000000001
1322,1323,40,0.0,1,593,1,9,4,3,2,0,88,3,3,5,3,2,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,Middle Age,Medium Salary,Long Stay,Senior Employee,2294.8300000000004
1323,1324,36,0.0,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,Middle Age,Medium Salary,Medium Stay,Senior Employee,1639.8200000000002
1324,1325,43,0.0,2,930,1,6,3,3,1,0,73,2,2,6,3,2,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,Middle Age,Low Salary,Long Stay,Senior Employee,571.34
1325,1326,31,0.0,1,444,2,5,3,2,4,0,84,3,1,8,2,0,2789,3909,1,0,11,3,3,1,2,5,2,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,306.79
1326,1327,36,0.0,2,1041,0,13,3,0,3,1,36,3,1,1,2,1,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,Middle Age,Low Salary,Short Stay,Senior Employee,278.59000000000003
1327,1328,36,0.0,2,363,1,1,3,5,3,0,77,1,3,4,1,0,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,Middle Age,Medium Salary,Medium Stay,Senior Employee,2152.92
1328,1329,45,0.0,2,954,2,2,2,5,2,1,46,1,2,8,3,2,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,862.1600000000001
1329,1330,27,0.0,0,1450,1,3,3,3,3,1,79,2,1,6,3,0,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,Early worker age,Low Salary,Short Stay,Fresh Graduate,384.9
1330,1331,51,0.0,2,684,1,6,3,1,1,1,51,3,5,5,3,2,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,Pre-retirement Age,High Salary,Long Stay,Senior Employee,2539.81
1331,1332,53,0.0,1,124,2,2,3,2,3,0,38,2,3,7,2,1,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,903.0
1332,1333,31,1.0,1,534,1,20,3,1,1,1,66,3,3,0,3,1,9824,22908,3,0,12,3,1,0,12,2,3,1,0,0,0,Early worker age,Medium Salary,Short Stay,Senior Employee,1178.8799999999999
1333,1334,35,0.0,2,1343,1,27,1,3,3,0,53,2,1,6,1,2,2559,17852,1,0,11,3,4,0,6,3,2,6,5,1,1,Middle Age,Low Salary,Medium Stay,Senior Employee,281.49
1334,1335,27,0.0,2,1377,1,11,1,1,2,1,91,3,1,2,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,Early worker age,Low Salary,Short Stay,Senior Employee,293.86
1335,1336,27,0.0,2,1469,1,1,2,3,4,1,82,3,1,2,2,0,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4,Early worker age,Low Salary,Short Stay,Mid-level Employee,419.76
1336,1337,34,0.0,2,470,1,2,4,1,4,1,84,2,2,4,1,1,5957,23687,6,0,13,3,2,1,13,3,3,11,9,5,9,Early worker age,Low Salary,Long Stay,Senior Employee,774.4100000000001
1337,1338,38,1.0,1,508,1,6,4,1,1,1,72,2,2,4,3,1,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,Middle Age,Low Salary,Medium Stay,Senior Employee,585.3100000000001
1338,1339,24,0.0,2,1353,2,3,2,4,1,0,33,3,2,7,3,1,4999,17519,0,0,21,4,1,1,4,2,2,3,2,0,2,Young Age,Low Salary,Short Stay,Mid-level Employee,1049.79
1339,1340,44,1.0,2,136,1,28,3,1,4,1,32,3,4,5,1,1,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17,Middle Age,High Salary,Long Stay,Senior Employee,2122.64
1340,1341,43,1.0,2,1291,1,15,2,1,3,1,65,2,4,5,3,1,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,Middle Age,High Salary,Long Stay,Senior Employee,4224.72
1341,1342,38,0.0,1,693,1,7,3,1,4,1,57,4,1,6,3,0,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,Middle Age,Low Salary,Short Stay,Mid-level Employee,287.1
1342,1343,33,1.0,2,211,2,16,3,1,1,0,74,3,3,7,1,2,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,Early worker age,Medium Salary,Short Stay,Senior Employee,1712.8000000000002
1343,1344,41,0.0,0,256,2,10,2,3,3,1,40,1,2,7,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,Middle Age,Low Salary,Long Stay,Senior Employee,799.63
1344,1345,46,0.0,2,488,2,2,3,5,3,0,75,1,4,3,2,1,16872,14977,3,1,12,3,2,1,28,2,2,7,7,7,7,Pre-retirement Age,High Salary,Medium Stay,Senior Employee,2024.6399999999999
1345,1346,42,0.0,2,1210,1,2,3,3,3,1,68,2,1,2,2,1,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Mid-level Employee,677.74
1346,1347,30,0.0,2,1082,2,12,3,5,2,0,83,3,2,7,3,2,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,Early worker age,Low Salary,Short Stay,Senior Employee,723.47
1347,1348,46,0.0,2,430,1,1,4,3,4,1,40,3,5,5,4,0,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2,Pre-retirement Age,High Salary,Short Stay,Senior Employee,3336.59
1348,1349,36,0.0,2,430,1,2,4,4,4,0,73,3,2,6,2,1,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,1531.64
1349,1350,27,0.0,2,975,1,7,3,3,4,0,55,2,2,0,1,2,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,1294.09
1350,1351,32,0.0,1,1316,1,2,2,1,4,0,38,3,2,6,3,2,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,699.72
1351,1352,21,0.0,2,546,1,5,1,3,3,1,97,3,1,6,4,2,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,Young Age,Low Salary,Short Stay,Junior Employee,561.06
1352,1353,41,0.0,2,896,2,6,3,1,4,0,75,3,3,3,4,2,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,Middle Age,Medium Salary,Short Stay,Senior Employee,2446.38
1353,1354,21,1.0,1,756,2,1,1,5,1,0,99,2,1,8,2,2,2174,9150,1,1,11,3,3,0,3,3,3,3,2,1,2,Young Age,Low Salary,Short Stay,Junior Employee,239.14000000000001
1354,1355,34,0.0,1,560,1,1,4,4,4,1,91,3,1,6,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,Early worker age,Low Salary,Short Stay,Senior Employee,419.44000000000005
1355,1356,36,0.0,1,566,1,18,4,1,3,1,81,4,1,2,4,1,3688,7122,4,0,18,3,4,2,4,2,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Mid-level Employee,663.84
1356,1357,34,0.0,1,303,2,2,4,2,3,0,75,3,1,8,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,401.58
1357,1358,38,1.0,2,833,1,18,3,3,2,1,60,1,2,0,4,1,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,Middle Age,Low Salary,Short Stay,Senior Employee,929.76
1358,1359,26,1.0,2,1357,1,25,3,1,1,1,48,1,1,2,3,2,2293,10558,1,0,12,3,3,0,1,2,2,1,0,0,1,Early worker age,Low Salary,Short Stay,Fresh Graduate,275.15999999999997
1359,1360,38,1.0,1,148,1,2,3,3,4,0,42,2,1,2,2,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,Middle Age,Low Salary,Short Stay,Mid-level Employee,536.8
1360,1361,48,0.0,2,969,1,2,2,5,4,1,76,4,1,2,2,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,281.49
1361,1362,53,0.0,2,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,Pre-retirement Age,Low Salary,Short Stay,Mid-level Employee,489.5
1362,1363,39,0.0,2,1498,2,21,4,1,1,1,44,2,2,7,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,Middle Age,Low Salary,Short Stay,Senior Employee,734.4
1363,1364,32,1.0,2,414,2,2,4,2,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,Early worker age,Medium Salary,Short Stay,Senior Employee,1188.84
1364,1365,34,1.0,1,234,1,9,4,1,4,1,93,3,2,2,1,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,908.82
1365,1366,38,1.0,1,1394,1,8,3,3,4,0,58,2,2,6,2,0,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,Middle Age,Low Salary,Long Stay,Senior Employee,341.28000000000003
